filename,energy
FIVBEU02_m_2_gas_xR,-1167.45809772
FIVBEU02_m_2_water_R,-1167.47404376
FIVBEU02_m_2_water_xR,-1167.47459871
FIVBEU_m_1_gas_R,-1167.45767254
FIVBEU_m_1_gas_xR,-1167.45870331
FIVBEU_m_1_water_R,-1167.47422997
FIVBEU_m_1_water_xR,-1167.4745287
FIVCIZ01_m_1_gas_R,-1044.84158877
FIVCIZ01_m_1_gas_xR,-1044.84423606
FIVCIZ01_m_1_water_R,-1044.85747909
FIVCIZ01_m_1_water_xR,-1044.85877034
FIVCIZ01_m_2_gas_R,-1044.84249267
FIVCIZ01_m_2_gas_xR,-1044.84423639
FIVCIZ01_m_2_water_R,-1044.85784286
FIVCIZ01_m_2_water_xR,-1044.85877031
FIVCIZ_m_1_gas_R,-1044.84291315
FIVCIZ_m_1_gas_xR,-1044.84421382
FIVCIZ_m_1_water_R,-1044.85822627
FIVCIZ_m_1_water_xR,-1044.85872803
FIZRUD01_m_1_gas_R,-1047.84576808
FIZRUD01_m_1_gas_xR,-1047.84668536
FIZRUD01_m_1_water_R,-1047.87373479
FIZRUD01_m_1_water_xR,-1047.87470275
FIZRUD01_m_2_gas_R,-1047.84440258
FIZRUD01_m_2_gas_xR,-1047.84580798
FIZRUD01_m_2_water_R,-1047.87197276
FIZRUD01_m_2_water_xR,-1047.87329062
FIZRUD02_m_1_gas_R,-1047.8434321
FIZRUD02_m_1_gas_xR,-1047.8456408
FIZRUD02_m_1_water_R,-1047.87053053
FIZRUD02_m_1_water_xR,-1047.87213172
FIZRUD_m_1_gas_R,-1047.8452849
FIZRUD_m_1_gas_xR,-1047.84668535
FIZRUD_m_1_water_R,-1047.87308981
FIZRUD_m_1_water_xR,-1047.87470211
FIZRUD_m_2_gas_R,-1047.84487961
FIZRUD_m_2_gas_xR,-1047.84668537
FIZRUD_m_2_water_R,-1047.8730964
FIZRUD_m_2_water_xR,-1047.87443005
FOBSOE01_m_1_gas_R,-1188.10709682
FOBSOE01_m_1_gas_xR,-1188.10725903
FOBSOE01_m_1_water_R,-1188.12240917
FOBSOE01_m_1_water_xR,-1188.1233478
FOBSOE03_m_1_gas_R,-1188.1047093
FOBSOE03_m_1_gas_xR,-1188.10718377
FOBSOE03_m_1_water_R,-1188.12148738
FOBSOE03_m_1_water_xR,-1188.12324976
FOBSOE_m_1_gas_R,-1188.11003497
FOBSOE_m_1_gas_xR,-1188.11080215
FOBSOE_m_1_water_R,-1188.12372822
FOBSOE_m_1_water_xR,-1188.12457848
FOBSOE_m_2_gas_R,-1188.10993118
FOBSOE_m_2_gas_xR,-1188.11080373
FOBSOE_m_2_water_R,-1188.12420113
FOBSOE_m_2_water_xR,-1188.12464751
FOCWUR01_m_1_gas_R,-1242.87808133
FOCWUR01_m_1_gas_xR,-1242.88326316
FOCWUR01_m_1_water_R,-1242.90574879
FOCWUR01_m_1_water_xR,-1242.90851161
FOCWUR_m_1_gas_R,-1242.8816194
FOCWUR_m_1_gas_xR,-1242.88306378
FOCWUR_m_1_water_R,-1242.90870377
FOCWUR_m_1_water_xR,-1242.90994422
FODMAO01_m_1_gas_R,-2972.37136018
FODMAO01_m_1_gas_xR,-2972.37196352
FODMAO01_m_1_water_R,-2972.37286412
FODMAO01_m_1_water_xR,-2972.37354655
FODMAO_m_1_gas_R,-2972.34812328
FODMAO_m_1_gas_xR,-2972.34974756
FODMAO_m_1_water_R,-2972.36247862
FODMAO_m_1_water_xR,-2972.36405015
FOFHIU01_m_1_gas_R,-1444.69671864
FOFHIU01_m_1_gas_xR,-1444.70044619
FOFHIU01_m_1_water_R,-1444.75837511
FOFHIU01_m_1_water_xR,-1444.76030825
FOFHIU01_m_2_gas_R,-1444.69990948
FOFHIU01_m_2_gas_xR,-1444.70198309
FOFHIU01_m_2_water_R,-1444.75828853
FOFHIU01_m_2_water_xR,-1444.75975039
FOFHIU_m_1_gas_R,-1444.68886535
FOFHIU_m_1_gas_xR,-1444.70044652
FOFHIU_m_1_water_R,-1444.75470907
FOFHIU_m_1_water_xR,-1444.75738821
FOGVIG04_m_1_gas_R,-2041.72903457
FOGVIG04_m_1_gas_xR,-2041.73547778
FOGVIG04_m_1_water_R,-2041.78560165
FOGVIG04_m_1_water_xR,-2041.78735931
FOGVIG05_m_1_gas_R,-2041.72960018
FOGVIG05_m_1_gas_xR,-2041.73574185
FOGVIG05_m_1_water_R,-2041.78752854
FOGVIG05_m_1_water_xR,-2041.79282587
FOGWII03_m_1_gas_R,-4062.8145475
FOGWII03_m_1_gas_xR,-4062.81583434
FOGWII03_m_1_water_R,-4062.83448784
FOGWII03_m_1_water_xR,-4062.83577664
FOGWII_m_1_gas_R,-4062.8090382
FOGWII_m_1_gas_xR,-4062.82126471
FOGWII_m_1_water_R,-4062.83178539
FOGWII_m_1_water_xR,-4062.84029311
FOLVEK01_m_1_gas_R,-860.569548829
FOLVEK01_m_1_gas_xR,-860.570510058
FOLVEK01_m_1_water_R,-860.581923514
FOLVEK01_m_1_water_xR,-860.583192831
FOLVEK_m_1_gas_R,-860.569807161
FOLVEK_m_1_gas_xR,-860.569945243
FOLVEK_m_1_water_R,-860.582802654
FOLVEK_m_1_water_xR,-860.582973405
FOMNEB01_m_1_gas_R,-1051.34839922
FOMNEB01_m_1_gas_xR,-1051.3499694
FOMNEB01_m_1_water_R,-1051.37242607
FOMNEB01_m_1_water_xR,-1051.3735302
FOMNEB03_m_1_gas_R,-1051.34564709
FOMNEB03_m_1_gas_xR,-1051.34768881
FOMNEB03_m_1_water_R,-1051.36943162
FOMNEB03_m_1_water_xR,-1051.37103048
FOMNEB03_m_2_gas_R,-1051.34608016
FOMNEB03_m_2_gas_xR,-1051.34768882
FOMNEB03_m_2_water_R,-1051.36935188
FOMNEB03_m_2_water_xR,-1051.37103043
FOMSUY01_m_1_gas_R,-968.820828066
FOMSUY01_m_1_gas_xR,-968.82108368
FOMSUY01_m_1_water_R,-968.840392812
FOMSUY01_m_1_water_xR,-968.840526307
FOMSUY01_m_2_gas_R,-968.820862829
FOMSUY01_m_2_gas_xR,-968.821083702
FOMSUY01_m_2_water_R,-968.84042126
FOMSUY01_m_2_water_xR,-968.840526313
FOMSUY_m_1_gas_R,-968.820935135
FOMSUY_m_1_gas_xR,-968.821083708
FOMSUY_m_1_water_R,-968.840463211
FOMSUY_m_1_water_xR,-968.840526312
FOMSUY_m_2_gas_R,-968.820802749
FOMSUY_m_2_gas_xR,-968.821083666
FOMSUY_m_2_water_R,-968.840362228
FOMSUY_m_2_water_xR,-968.840526307
FOMVIO02_m_1_gas_R,-1462.76444949
FOMVIO02_m_1_gas_xR,-1462.76744408
FOMVIO02_m_1_water_R,-1462.78055141
FOMVIO02_m_1_water_xR,-1462.78232915
FOMVIO_m_1_gas_R,-1462.76693143
FOMVIO_m_1_gas_xR,-1462.76744421
FOMVIO_m_1_water_R,-1462.78179153
FOMVIO_m_1_water_xR,-1462.7823287
FONYUE01_m_1_gas_R,-4812.78980864
FONYUE01_m_1_gas_xR,-4812.79559316
FONYUE01_m_1_water_R,-4812.80241473
FONYUE01_m_1_water_xR,-4812.80464705
FONYUE_m_1_gas_R,-4812.79167838
FONYUE_m_1_gas_xR,-4812.79578642
FONYUE_m_1_water_R,-4812.8038544
FONYUE_m_1_water_xR,-4812.80981097
FOVBIC01_m_1_gas_R,-1847.81510983
FOVBIC01_m_1_gas_xR,-1847.81898966
FOVBIC01_m_1_water_R,-1847.84966226
FOVBIC01_m_1_water_xR,-1847.85280712
FOVBIC02_m_1_gas_R,-1847.81341634
FOVBIC02_m_1_gas_xR,-1847.81458425
FOVBIC02_m_1_water_R,-1847.84869141
FOVBIC02_m_1_water_xR,-1847.85074744
FOVRUE01_m_1_gas_R,-877.550160088
FOVRUE01_m_1_gas_xR,-877.551928331
FOVRUE01_m_1_water_R,-877.567248773
FOVRUE01_m_1_water_xR,-877.568123391
FOVRUE02_m_1_gas_R,-877.551761195
FOVRUE02_m_1_gas_xR,-877.551928348
FOVRUE02_m_1_water_R,-877.568056778
FOVRUE02_m_1_water_xR,-877.568123355
FOVRUE03_m_1_gas_R,-877.550086095
FOVRUE03_m_1_gas_xR,-877.551928347
FOVRUE03_m_1_water_R,-877.567203977
FOVRUE03_m_1_water_xR,-877.568123386
FOVRUE04_m_1_gas_R,-877.550032625
FOVRUE04_m_1_gas_xR,-877.551928338
FOVRUE04_m_1_water_R,-877.567151159
FOVRUE04_m_1_water_xR,-877.568123389
FOVYOE11_m_1_gas_R,-891.496981101
FOVYOE11_m_1_gas_xR,-891.497148383
FOVYOE11_m_1_water_R,-891.511159932
FOVYOE11_m_1_water_xR,-891.511329075
FOVYOE_m_1_gas_R,-891.496572168
FOVYOE_m_1_gas_xR,-891.496920822
FOVYOE_m_1_water_R,-891.511182954
FOVYOE_m_1_water_xR,-891.511438919
FOXREQ01_m_1_gas_R,-1677.6159122
FOXREQ01_m_1_gas_xR,-1677.61728774
FOXREQ01_m_1_water_R,-1677.6355818
FOXREQ01_m_1_water_xR,-1677.63689498
FOXREQ02_m_1_gas_R,-1677.61425067
FOXREQ02_m_1_gas_xR,-1677.61736725
FOXREQ02_m_1_water_R,-1677.63534472
FOXREQ02_m_1_water_xR,-1677.63868286
FOXREQ_m_1_gas_R,-1677.61645722
FOXREQ_m_1_gas_xR,-1677.61736728
FOXREQ_m_1_water_R,-1677.6377597
FOXREQ_m_1_water_xR,-1677.63868282
FPAMCA17_m_1_gas_R,-1043.93685717
FPAMCA17_m_1_gas_xR,-1043.9373826
FPAMCA17_m_1_water_R,-1043.94762686
FPAMCA17_m_1_water_xR,-1043.94820503
FPAMCA18_m_1_gas_R,-1043.93671752
FPAMCA18_m_1_gas_xR,-1043.93739141
FPAMCA18_m_1_water_R,-1043.94764314
FPAMCA18_m_1_water_xR,-1043.94823009
FPAMCA19_m_1_gas_R,-1043.93650972
FPAMCA19_m_1_gas_xR,-1043.93776411
FPAMCA19_m_1_water_R,-1043.94749303
FPAMCA19_m_1_water_xR,-1043.94839411
FUHHOG01_m_1_gas_R,-3031.14208698
FUHHOG01_m_1_gas_xR,-3031.14267871
FUHHOG01_m_1_water_R,-3031.16291566
FUHHOG01_m_1_water_xR,-3031.16350336
FUHHOG01_m_2_gas_R,-3031.1425044
FUHHOG01_m_2_gas_xR,-3031.14267864
FUHHOG01_m_2_water_R,-3031.16334144
FUHHOG01_m_2_water_xR,-3031.16350344
FUHHOG_m_1_gas_R,-3031.14190749
FUHHOG_m_1_gas_xR,-3031.14267875
FUHHOG_m_1_water_R,-3031.16265232
FUHHOG_m_1_water_xR,-3031.16350342
FUHHOG_m_2_gas_R,-3031.14227048
FUHHOG_m_2_gas_xR,-3031.14267871
FUHHOG_m_2_water_R,-3031.16308097
FUHHOG_m_2_water_xR,-3031.16350345
FULPEH01_m_1_gas_R,-1336.87027312
FULPEH01_m_1_gas_xR,-1336.87288083
FULPEH01_m_1_water_R,-1336.89254623
FULPEH01_m_1_water_xR,-1336.89741003
FULPEH_m_1_gas_R,-1336.8744696
FULPEH_m_1_gas_xR,-1336.87641445
FULPEH_m_1_water_R,-1336.89589226
FULPEH_m_1_water_xR,-1336.89821775
FUQLIM01_m_1_gas_R,-1923.42655457
FUQLIM01_m_1_gas_xR,-1923.4279047
FUQLIM01_m_1_water_R,-1923.43474371
FUQLIM01_m_1_water_xR,-1923.43564709
FUQLIM02_m_1_gas_R,-1923.42761072
FUQLIM02_m_1_gas_xR,-1923.42790465
FUQLIM02_m_1_water_R,-1923.43552824
FUQLIM02_m_1_water_xR,-1923.43602577
FUQLIM07_m_1_gas_R,-1923.42741412
FUQLIM07_m_1_gas_xR,-1923.42790464
FUQLIM07_m_1_water_R,-1923.43533665
FUQLIM07_m_1_water_xR,-1923.43602572
FUQWAQ01_m_1_gas_R,-2073.52683548
FUQWAQ01_m_1_gas_xR,-2073.53016898
FUQWAQ01_m_1_water_R,-2073.55878415
FUQWAQ01_m_1_water_xR,-2073.56107036
FUQWAQ_m_1_gas_R,-2073.52725996
FUQWAQ_m_1_gas_xR,-2073.53016897
FUQWAQ_m_1_water_R,-2073.55926
FUQWAQ_m_1_water_xR,-2073.56109643
FURSEM03_m_1_gas_R,-1807.4478265
FURSEM03_m_1_gas_xR,-1807.44933366
FURSEM03_m_1_water_R,-1807.48796269
FURSEM03_m_1_water_xR,-1807.48935863
FURSEM03_m_2_gas_R,-1807.44723923
FURSEM03_m_2_gas_xR,-1807.44838988
FURSEM03_m_2_water_R,-1807.48653676
FURSEM03_m_2_water_xR,-1807.48806329
FURSEM14_m_1_gas_R,-1807.45324752
FURSEM14_m_1_gas_xR,-1807.45579426
FURSEM14_m_1_water_R,-1807.48782891
FURSEM14_m_1_water_xR,-1807.49023357
FURSEM16_m_1_gas_R,-1807.4535354
FURSEM16_m_1_gas_xR,-1807.45598434
FURSEM16_m_1_water_R,-1807.48856213
FURSEM16_m_1_water_xR,-1807.49023273
FUXMOA01_m_1_gas_R,-965.888315959
FUXMOA01_m_1_gas_xR,-965.889480406
FUXMOA01_m_1_water_R,-965.909124069
FUXMOA01_m_1_water_xR,-965.909335834
FUXMOA_m_1_gas_R,-965.887755668
FUXMOA_m_1_gas_xR,-965.889165712
FUXMOA_m_1_water_R,-965.908839506
FUXMOA_m_1_water_xR,-965.909313861
FUYJAK01_m_1_gas_R,-1777.50837921
FUYJAK01_m_1_gas_xR,-1777.52222874
FUYJAK01_m_1_water_R,-1777.55630355
FUYJAK01_m_1_water_xR,-1777.56770769
FUYJAK_m_1_gas_R,-1777.53995614
FUYJAK_m_1_gas_xR,-1777.54421614
FUYJAK_m_1_water_R,-1777.58183323
FUYJAK_m_1_water_xR,-1777.58635022
FUZMET01_m_1_gas_R,-845.679464716
FUZMET01_m_1_gas_xR,-845.679595671
FUZMET01_m_1_water_R,-845.699278798
FUZMET01_m_1_water_xR,-845.699585474
FUZMET_m_1_gas_R,-845.679223405
FUZMET_m_1_gas_xR,-845.679561094
FUZMET_m_1_water_R,-845.699253138
FUZMET_m_1_water_xR,-845.699517726
GADSIO01_m_1_gas_R,-457.100124396
GADSIO01_m_1_gas_xR,-457.100222119
GADSIO01_m_1_water_R,-457.116548506
GADSIO01_m_1_water_xR,-457.116649297
GADSIO01_m_2_gas_R,-457.099988943
GADSIO01_m_2_gas_xR,-457.100222033
GADSIO01_m_2_water_R,-457.116614788
GADSIO01_m_2_water_xR,-457.116649298
GADSIO_m_1_gas_R,-457.099976551
GADSIO_m_1_gas_xR,-457.100222159
GADSIO_m_1_water_R,-457.116641208
GADSIO_m_1_water_xR,-457.11664929
GADSIO_m_2_gas_R,-457.099772523
GADSIO_m_2_gas_xR,-457.100222167
GADSIO_m_2_water_R,-457.116617978
GADSIO_m_2_water_xR,-457.1166492
GADSUA01_m_1_gas_R,-1449.01344965
GADSUA01_m_1_gas_xR,-1449.01414683
GADSUA01_m_1_water_R,-1449.0438317
GADSUA01_m_1_water_xR,-1449.0440337
GADSUA01_m_2_gas_R,-1449.01286548
GADSUA01_m_2_gas_xR,-1449.01414683
GADSUA01_m_2_water_R,-1449.04362591
GADSUA01_m_2_water_xR,-1449.04403366
GADSUA_m_1_gas_R,-1449.01674895
GADSUA_m_1_gas_xR,-1449.01732786
GADSUA_m_1_water_R,-1449.04236093
GADSUA_m_1_water_xR,-1449.04499193
GAFPEI01_m_1_gas_R,-1144.23490771
GAFPEI01_m_1_gas_xR,-1144.2488479
GAFPEI01_m_1_water_R,-1144.27849244
GAFPEI01_m_1_water_xR,-1144.28598837
GAFPEI_m_1_gas_R,-1144.23195882
GAFPEI_m_1_gas_xR,-1144.24884794
GAFPEI_m_1_water_R,-1144.27859278
GAFPEI_m_1_water_xR,-1144.28624305
GAKWIA01_m_1_gas_R,-1306.90299733
GAKWIA01_m_1_gas_xR,-1306.90582613
GAKWIA01_m_1_water_R,-1306.94032124
GAKWIA01_m_1_water_xR,-1306.94110189
GAKWIA_m_1_gas_R,-1306.90365852
GAKWIA_m_1_gas_xR,-1306.90433726
GAKWIA_m_1_water_R,-1306.94126462
GAKWIA_m_1_water_xR,-1306.94448533
GEDSAM01_m_1_gas_R,-3211.53799883
GEDSAM01_m_1_gas_xR,-3211.54087688
GEDSAM01_m_1_water_R,-3211.55993123
GEDSAM01_m_1_water_xR,-3211.56186359
GEDSAM_m_1_gas_R,-3211.52435192
GEDSAM_m_1_gas_xR,-3211.52548726
GEDSAM_m_1_water_R,-3211.54268916
GEDSAM_m_1_water_xR,-3211.54378177
GEKGOV02_m_1_gas_R,-807.100763055
GEKGOV02_m_1_gas_xR,-807.101992292
GEKGOV02_m_1_water_R,-807.116799083
GEKGOV02_m_1_water_xR,-807.117512686
GEKGOV02_m_2_gas_R,-807.098264823
GEKGOV02_m_2_gas_xR,-807.101354844
GEKGOV02_m_2_water_R,-807.116066523
GEKGOV02_m_2_water_xR,-807.117530372
GEKGOV_m_1_gas_R,-807.100717552
GEKGOV_m_1_gas_xR,-807.101992297
GEKGOV_m_1_water_R,-807.117230058
GEKGOV_m_1_water_xR,-807.117512661
GEKGOV_m_2_gas_R,-807.100272777
GEKGOV_m_2_gas_xR,-807.101354835
GEKGOV_m_2_water_R,-807.11727374
GEKGOV_m_2_water_xR,-807.117529735
GENQIB01_m_1_gas_R,-1305.23625597
GENQIB01_m_1_gas_xR,-1305.23725477
GENQIB01_m_1_water_R,-1305.27589893
GENQIB01_m_1_water_xR,-1305.27938138
GENQIB_m_1_gas_R,-1305.23900747
GENQIB_m_1_gas_xR,-1305.24118737
GENQIB_m_1_water_R,-1305.27752008
GENQIB_m_1_water_xR,-1305.28635433
GESNUN01_m_1_gas_R,-1072.20913703
GESNUN01_m_1_gas_xR,-1072.21175508
GESNUN01_m_1_water_R,-1072.2252242
GESNUN01_m_1_water_xR,-1072.2277862
GESNUN01_m_2_gas_R,-1072.21328301
GESNUN01_m_2_gas_xR,-1072.21374252
GESNUN01_m_2_water_R,-1072.22956246
GESNUN01_m_2_water_xR,-1072.22990514
GESNUN_m_1_gas_R,-1072.21851317
GESNUN_m_1_gas_xR,-1072.2187407
GESNUN_m_1_water_R,-1072.23524886
GESNUN_m_1_water_xR,-1072.23549117
GEVZEP01_m_1_gas_R,-1437.83956074
GEVZEP01_m_1_gas_xR,-1437.83998586
GEVZEP01_m_1_water_R,-1437.86253904
GEVZEP01_m_1_water_xR,-1437.86319103
GEVZEP_m_1_gas_R,-1437.83840297
GEVZEP_m_1_gas_xR,-1437.84004411
GEVZEP_m_1_water_R,-1437.86269478
GEVZEP_m_1_water_xR,-1437.86396791
GEWBAO01_m_1_gas_R,-1437.83917366
GEWBAO01_m_1_gas_xR,-1437.83954926
GEWBAO01_m_1_water_R,-1437.86319393
GEWBAO01_m_1_water_xR,-1437.86339356
GEWBAO_m_1_gas_R,-1437.83822466
GEWBAO_m_1_gas_xR,-1437.83940418
GEWBAO_m_1_water_R,-1437.863498
GEWBAO_m_1_water_xR,-1437.86363081
GIGQUI01_m_1_gas_R,-1188.8430842
GIGQUI01_m_1_gas_xR,-1188.8456415
GIGQUI01_m_1_water_R,-1188.84758189
GIGQUI01_m_1_water_xR,-1188.85126291
GIGQUI_m_1_gas_R,-1188.84086187
GIGQUI_m_1_gas_xR,-1188.84257846
GIGQUI_m_1_water_R,-1188.84729102
GIGQUI_m_1_water_xR,-1188.85147538
GIKBOT01_m_1_gas_R,-1312.85163018
GIKBOT01_m_1_gas_xR,-1312.85163018
GIKBOT01_m_1_water_R,-1312.86140625
GIKBOT01_m_1_water_xR,-1312.8629087
GIKBOT_m_1_gas_R,-1312.84922028
GIKBOT_m_1_gas_xR,-1312.85163019
GIKBOT_m_1_water_R,-1312.86081401
GIKBOT_m_1_water_xR,-1312.86290886
GIKBOT_m_2_gas_R,-1312.85024355
GIKBOT_m_2_gas_xR,-1312.85166612
GIKBOT_m_2_water_R,-1312.86147793
GIKBOT_m_2_water_xR,-1312.86286758
GINBIP01_m_1_gas_R,-817.192366076
GINBIP01_m_1_gas_xR,-817.192960155
GINBIP01_m_1_water_R,-817.207561173
GINBIP01_m_1_water_xR,-817.207901301
GINBIP01_m_2_gas_R,-817.192636612
GINBIP01_m_2_gas_xR,-817.192960156
GINBIP01_m_2_water_R,-817.207503252
GINBIP01_m_2_water_xR,-817.207901307
GINBIP_m_1_gas_R,-817.192654356
GINBIP_m_1_gas_xR,-817.192960154
GINBIP_m_1_water_R,-817.207544018
GINBIP_m_1_water_xR,-817.207901322
GINBIP_m_2_gas_R,-817.192762418
GINBIP_m_2_gas_xR,-817.192960155
GINBIP_m_2_water_R,-817.207821032
GINBIP_m_2_water_xR,-817.207901295
GINKIZ01_m_1_gas_R,-1021.13336077
GINKIZ01_m_1_gas_xR,-1021.13356916
GINKIZ01_m_1_water_R,-1021.14588101
GINKIZ01_m_1_water_xR,-1021.14616144
GINKIZ01_m_2_gas_R,-1021.13341781
GINKIZ01_m_2_gas_xR,-1021.13356915
GINKIZ01_m_2_water_R,-1021.14597756
GINKIZ01_m_2_water_xR,-1021.14616146
GINKIZ_m_1_gas_R,-1021.13599872
GINKIZ_m_1_gas_xR,-1021.13618452
GINKIZ_m_1_water_R,-1021.14526894
GINKIZ_m_1_water_xR,-1021.14549018
GINKIZ_m_2_gas_R,-1021.13605206
GINKIZ_m_2_gas_xR,-1021.1361845
GINKIZ_m_2_water_R,-1021.14533565
GINKIZ_m_2_water_xR,-1021.14548988
GISNOM01_m_1_gas_R,-3650.40485172
GISNOM01_m_1_gas_xR,-3650.40488906
GISNOM01_m_1_water_R,-3650.42490433
GISNOM01_m_1_water_xR,-3650.42613268
GISNOM_m_1_gas_R,-3650.40105572
GISNOM_m_1_gas_xR,-3650.40488905
GISNOM_m_1_water_R,-3650.42493393
GISNOM_m_1_water_xR,-3650.42613273
GIVJUQ01_m_1_gas_R,-1340.1019003
GIVJUQ01_m_1_gas_xR,-1340.10777834
GIVJUQ01_m_1_water_R,-1340.13702562
GIVJUQ01_m_1_water_xR,-1340.14132103
GIVJUQ02_m_1_gas_R,-1340.09925999
GIVJUQ02_m_1_gas_xR,-1340.10026443
GIVJUQ02_m_1_water_R,-1340.14035625
GIVJUQ02_m_1_water_xR,-1340.14218157
GIVJUQ_m_1_gas_R,-1340.10271312
GIVJUQ_m_1_gas_xR,-1340.10556605
GIVJUQ_m_1_water_R,-1340.13964998
GIVJUQ_m_1_water_xR,-1340.14236995
GIXXOB01_m_1_gas_R,-1265.69899317
GIXXOB01_m_1_gas_xR,-1265.70005905
GIXXOB01_m_1_water_R,-1265.73087655
GIXXOB01_m_1_water_xR,-1265.73198824
GIXXOB_m_1_gas_R,-1265.69868276
GIXXOB_m_1_gas_xR,-1265.69933296
GIXXOB_m_1_water_R,-1265.73073181
GIXXOB_m_1_water_xR,-1265.73145067
GIYWAP01_m_1_gas_R,-2041.41099773
GIYWAP01_m_1_gas_xR,-2041.41232299
GIYWAP01_m_1_water_R,-2041.429136
GIYWAP01_m_1_water_xR,-2041.42991744
GIYWAP02_m_1_gas_R,-2041.40928099
GIYWAP02_m_1_gas_xR,-2041.41105031
GIYWAP02_m_1_water_R,-2041.42705827
GIYWAP02_m_1_water_xR,-2041.42842093
GIYWAP_m_1_gas_R,-2041.41085781
GIYWAP_m_1_gas_xR,-2041.41461104
GIYWAP_m_1_water_R,-2041.42787104
GIYWAP_m_1_water_xR,-2041.43108278
GIZFIF01_m_1_gas_R,-1587.03857324
GIZFIF01_m_1_gas_xR,-1587.03874006
GIZFIF01_m_1_water_R,-1587.07019749
GIZFIF01_m_1_water_xR,-1587.07036099
GIZFIF_m_1_gas_R,-1587.04409916
GIZFIF_m_1_gas_xR,-1587.0474174
GIZFIF_m_1_water_R,-1587.07084709
GIZFIF_m_1_water_xR,-1587.07233689
GNAPHB01_m_1_gas_R,-1152.21936935
GNAPHB01_m_1_gas_xR,-1152.21974822
GNAPHB01_m_1_water_R,-1152.24754002
GNAPHB01_m_1_water_xR,-1152.24810022
GNAPHB_m_1_gas_R,-1152.21877609
GNAPHB_m_1_gas_xR,-1152.21998261
GNAPHB_m_1_water_R,-1152.24607947
GNAPHB_m_1_water_xR,-1152.24657002
GOBVEA01_m_1_gas_R,-1839.50075396
GOBVEA01_m_1_gas_xR,-1839.50510973
GOBVEA01_m_1_water_R,-1839.55488538
GOBVEA01_m_1_water_xR,-1839.5570094
GOBVEA_m_1_gas_R,-1839.49996849
GOBVEA_m_1_gas_xR,-1839.50129716
GOBVEA_m_1_water_R,-1839.55400944
GOBVEA_m_1_water_xR,-1839.55485021
GOBVEA_m_2_gas_R,-1839.49992391
GOBVEA_m_2_gas_xR,-1839.50129711
GOBVEA_m_2_water_R,-1839.55405826
GOBVEA_m_2_water_xR,-1839.55485036
GOKCOA01_m_1_gas_R,-1134.33450991
GOKCOA01_m_1_gas_xR,-1134.33461526
GOKCOA01_m_1_water_R,-1134.36119347
GOKCOA01_m_1_water_xR,-1134.36195969
GOKCOA02_m_1_gas_R,-1134.33457492
GOKCOA02_m_1_gas_xR,-1134.3346152
GOKCOA02_m_1_water_R,-1134.36134018
GOKCOA02_m_1_water_xR,-1134.36195961
GUHDIY01_m_1_gas_R,-1399.12466315
GUHDIY01_m_1_gas_xR,-1399.12630287
GUHDIY01_m_1_water_R,-1399.1462298
GUHDIY01_m_1_water_xR,-1399.14890256
GUHDIY_m_1_gas_R,-1399.12395124
GUHDIY_m_1_gas_xR,-1399.126345
GUHDIY_m_1_water_R,-1399.14713122
GUHDIY_m_1_water_xR,-1399.14890438
GUHDIY_m_2_gas_R,-1399.12415704
GUHDIY_m_2_gas_xR,-1399.12634501
GUHDIY_m_2_water_R,-1399.14783681
GUHDIY_m_2_water_xR,-1399.14890431
GUQRIU01_m_1_gas_R,-1381.81985116
GUQRIU01_m_1_gas_xR,-1381.82084771
GUQRIU01_m_1_water_R,-1381.84480751
GUQRIU01_m_1_water_xR,-1381.84592432
GUQRIU04_m_1_gas_R,-1381.82036724
GUQRIU04_m_1_gas_xR,-1381.82084778
GUQRIU04_m_1_water_xR,-1381.84592417
HABFAS01_m_1_gas_R,-1079.33231982
HABFAS01_m_1_gas_xR,-1079.33325657
HABFAS01_m_1_water_R,-1079.35067485
HABFAS01_m_1_water_xR,-1079.35174353
HABFAS_m_1_gas_R,-1079.32494539
HABFAS_m_1_gas_xR,-1079.33325654
HABFAS_m_1_water_R,-1079.35074338
HABFAS_m_1_water_xR,-1079.35110924
HAFVIV01_m_1_gas_R,-3083.94019248
HAFVIV01_m_1_gas_xR,-3083.95485076
HAFVIV01_m_1_water_R,-3083.96133649
HAFVIV01_m_1_water_xR,-3083.97592578
HAFVIV_m_1_gas_R,-3083.95756982
HAFVIV_m_1_gas_xR,-3083.9585547
HAFVIV_m_1_water_R,-3083.97781003
HAFVIV_m_1_water_xR,-3083.97862829
HAJYUN01_m_1_gas_R,-1385.65693854
HAJYUN01_m_1_gas_xR,-1385.65805121
HAJYUN01_m_1_water_R,-1385.67146115
HAJYUN01_m_1_water_xR,-1385.67238429
HAJYUN02_m_1_gas_R,-1385.65761482
HAJYUN02_m_1_gas_xR,-1385.65815635
HAJYUN02_m_1_water_R,-1385.67242461
HAJYUN02_m_1_water_xR,-1385.67269661
HAKTAP01_m_1_gas_R,-1271.12109658
HAKTAP01_m_1_gas_xR,-1271.12203525
HAKTAP01_m_1_water_R,-1271.13910753
HAKTAP01_m_1_water_xR,-1271.13942057
HAKTAP_m_1_gas_R,-1271.12169593
HAKTAP_m_1_gas_xR,-1271.12203526
HAKTAP_m_1_water_R,-1271.13913149
HAKTAP_m_1_water_xR,-1271.13942407
HANFOS01_m_1_gas_R,-1232.96331873
HANFOS01_m_1_gas_xR,-1232.9665096
HANFOS01_m_1_water_R,-1232.99685577
